120.197.85.173:35010	HTTP	141,3891,3891	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:36081	HTTP	125,3875,3875	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:39249	HTTP	125,3906,3906	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.182:14826	HTTP	125,3937,3937	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.182:24809	HTTP	125,3922,3922	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.182:32229	HTTP	125,3875,3875	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.182:34061	HTTP	140,3953,3968	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
122.96.59.102:843	HTTP	516,3235,3235	江苏省南京市 联通
123.125.89.214:80	HTTP	203,3734,3734	北京市 联通ADSL
123.129.240.172:8081	HTTP	266,3750,3750	山东省济南市 联通
125.39.66.153:80	HTTP	140,3031,3047	天津市 联通
177.85.235.243:8080	HTTP	687,3000,3031	巴西
178.63.68.84:8080	HTTP	469,3954,3954	德国
183.129.198.242:80	HTTP	62,3031,3047	浙江省杭州市 电信
183.207.228.7:9999	HTTP	109,3672,3672	江苏省 移动
183.207.228.23:80	HTTP	141,3313,3328	江苏省 移动
183.207.229.10:80	HTTP	78,3937,3937	江苏省 移动
183.207.229.11:80	HTTP	63,3781,3781	江苏省 移动
190.218.89.202:80	HTTP	500,3703,3703	巴拿马
198.27.97.214:7808	HTTP	594,3813,3813	加拿大 魁北克省蒙特利尔Ovh系统公司
198.27.97.214:8089	HTTP	516,3797,3797	加拿大 魁北克省蒙特利尔Ovh系统公司
201.59.174.194:80	HTTP	718,3296,3468	巴西
202.51.102.34:8080	HTTP	250,3735,3735	印度尼西亚
202.53.75.69:8080	HTTP	438,3156,3172	印度
218.18.129.69:9000	HTTP	47,3891,3891	广东省深圳市福田区 电信
218.240.131.12:80	HTTP	485,3141,3141	福建省福州市 铁通
220.248.180.149:3128	HTTP	2204,2547,2547	湖南省常德市 联通
220.248.229.41:8118	HTTP	63,3563,3578	安徽省淮北市 联通
221.7.11.23:81	HTTP	234,3219,3219	新疆乌鲁木齐市 联通
221.130.162.242:8001	HTTP	78,3062,3062	安徽省合肥市 移动
221.130.162.242:8080	HTTP	78,3047,3047	安徽省合肥市 移动
221.130.162.242:8118	HTTP	78,3078,3078	安徽省合肥市 移动
221.130.162.242:8909	HTTP	78,3062,3078	安徽省合肥市 移动
221.130.162.242:9090	HTTP	78,3078,3078	安徽省合肥市 移动
221.176.14.72:80	HTTP	62,3062,3062	北京市 移动
221.204.223.186:50634	HTTP	187,3547,3562	山西省太原市小店区 联通ADSL
222.89.154.6:9000	HTTP	62,3312,3312	河南省驻马店市 电信ADSL
222.169.193.34:3129	HTTP	2109,2734,2734	吉林省长春市 电信
65.167.25.254:8080	HTTP	1719,3094,3469	美国
93.89.108.33:3128	HTTP	1250,3234,3234	捷克
103.4.167.50:8080	HTTP	1844,3110,3641	印度尼西亚
116.213.49.82:80	HTTP	657,3188,4219	印度尼西亚
180.245.235.37:8080	HTTP	453,3969,4000	印度尼西亚
180.250.209.2:8080	HTTP	906,3406,4375	印度尼西亚
190.184.144.86:8080	HTTP	438,2860,5079	哥伦比亚
197.215.155.43:8080	HTTP	1828,3344,3344	利比亚
203.172.203.70:8080	HTTP	359,3984,4015	泰国
210.28.96.54:3128	HTTP	1312,3531,3531	江苏省南京市 南京工业职业技术学院
218.28.121.22:9999	HTTP	265,3750,4234	河南省商丘市 联通
41.66.242.1:8080	HTTP	688,3985,5453	加纳
61.19.42.244:8080	HTTP	516,4235,4766	泰国
61.181.131.34:9999	HTTP	469,4266,4281	天津市 联通
62.117.68.183:3128	HTTP	656,4468,4468	俄罗斯
85.185.42.3:8080	HTTP	594,4453,4453	伊朗
88.146.208.123:8080	HTTP	563,4219,4766	捷克
94.200.74.194:3128	HTTP	625,4468,4468	阿联酋
107.150.13.65:7808	HTTP	500,4110,4110	北美地区
107.150.13.65:8089	HTTP	500,4610,4610	北美地区
109.175.6.192:8080	HTTP	500,4328,4375	波斯尼亚和黑塞哥维那
110.136.149.43:8080	HTTP	688,4594,4625	印度尼西亚
112.78.150.30:8080	HTTP	438,4329,4344	印度尼西亚
114.104.203.3:80	HTTP	47,4156,4156	安徽省黄山市 电信
114.104.203.12:81	HTTP	2985,3516,3516	安徽省黄山市 电信
117.102.69.43:8080	HTTP	578,4719,4719	印度尼西亚
117.135.194.52:80	HTTP	94,4688,4703	贵州省 移动
118.126.5.149:9001	HTTP	47,4312,4312	上海市 上海众生网络科技有限公司(上海臣翊网络科技有限公司)
119.82.253.46:8080	HTTP	329,4750,4766	柬埔寨
119.97.151.167:17945	HTTP	47,4453,4453	湖北省武汉市 电信
119.97.151.180:11095	HTTP	2953,3015,3015	湖北省武汉市 电信
119.233.255.24:843	HTTP	110,4235,4235	福建省厦门市 广电宽带
122.136.46.151:3128	HTTP	2594,3719,3719	吉林省延边州 上海网宿科技股份有限公司联通CDN节点
124.162.168.189:8080	HTTP	282,4797,4797	重庆市 联通
124.207.223.226:8080	HTTP	2235,3000,3000	北京市 电信通
177.159.148.4:3128	HTTP	2250,3203,3203	巴西
178.77.243.110:443	HTTP	516,4062,4062	捷克
180.180.121.232:80	HTTP	484,4000,4015	泰国
181.112.217.211:8080	HTTP	593,4593,4609	厄瓜多尔
183.232.25.41:33944	HTTP	157,4704,4704	广东省广州市 移动
183.232.25.41:33965	HTTP	140,4812,4812	广东省广州市 移动
186.215.80.218:3128	HTTP	2969,3563,3563	巴西
187.72.224.67:3129	HTTP	2625,3219,3219	巴西
187.76.192.130:80	HTTP	547,4016,4047	巴西
187.108.223.204:8080	HTTP	750,2672,6156	巴西
187.162.253.250:8888	HTTP	2313,3188,3188	墨西哥
190.7.157.82:8080	HTTP	2860,3422,3422	哥伦比亚
192.3.25.99:3127	HTTP	2954,3563,3579	美国 纽约州伊利县威廉斯维尔村ColoCrossing有限责任公司
195.234.148.46:3128	HTTP	2765,3859,3906	乌克兰
201.116.216.149:8080	HTTP	812,4968,4968	墨西哥
201.221.133.86:8080	HTTP	375,4328,4328	哥伦比亚
202.51.110.110:8080	HTTP	235,4453,4938	印度尼西亚
202.75.22.10:3128	HTTP	2797,3484,3484	印度尼西亚
202.143.146.199:8080	HTTP	407,4063,4063	泰国
202.143.153.162:80	HTTP	2859,3500,3516	泰国
218.84.213.182:63000	HTTP	2547,3375,3375	新疆和田地区 电信
218.108.192.205:80	HTTP	265,4297,4297	浙江省杭州市 华数宽带
221.10.102.203:82	HTTP	219,4719,4735	四川省德阳市 联通
27.44.76.142:8080	HTTP	3078,3625,3625	广东省东莞市 联通
61.167.49.188:8080	HTTP	3047,3593,3593	黑龙江省哈尔滨市 联通
62.165.42.170:8080	HTTP	3203,3937,3937	俄罗斯
84.50.44.92:3128	HTTP	3359,3953,3968	爱沙尼亚
103.15.246.74:3128	HTTP	1703,4063,4063	孟加拉
115.29.184.63:3128	HTTP	1328,4844,4844	北京市 万网IDC机房
118.97.147.225:3128	HTTP	3188,3688,3688	印度尼西亚
123.129.240.174:8081	HTTP	3234,3765,3765	山东省济南市 联通
139.210.36.186:63000	HTTP	1188,4485,4485	吉林省长春市 联通
182.18.13.99:9000	HTTP	3250,3688,3688	北京市 北京零色沸点网络科技有限公司
183.63.131.18:9999	HTTP	3094,3781,3781	广东省广州市 电信
190.0.17.202:8080	HTTP	3204,3844,3844	哥伦比亚
190.0.46.66:8080	HTTP	3422,3985,3985	哥伦比亚
190.41.58.77:8080	HTTP	547,3562,6390	秘鲁
190.92.87.145:8080	HTTP	3157,3594,3594	洪都拉斯
190.248.128.238:8080	HTTP	3406,3953,3953	哥伦比亚
195.171.194.91:80	HTTP	3219,3672,3672	英国
203.142.75.35:8080	HTTP	1329,4313,4313	印度尼西亚
203.146.82.253:3128	HTTP	3437,3953,3953	泰国 Chainat Technical College
212.154.234.164:8080	HTTP	3219,3766,3781	哈萨克斯坦
217.26.9.26:3128	HTTP	3359,3875,3875	俄罗斯
218.104.118.54:8080	HTTP	3000,3219,3219	江苏省南京市 联通
221.2.228.202:9000	HTTP	3187,3797,3797	山东省东营市 联通
221.10.40.234:843	HTTP	3125,3672,3672	四川省绵阳市 海航宾馆
41.72.105.38:3128	HTTP	969,5907,5907	赞比亚
41.160.78.242:1080	SOCKS4	3250,3891,4547	南非
46.191.237.118:1080	SOCKS4	3266,3766,4297	俄罗斯
58.247.178.239:8081	HTTP	47,5969,5969	上海市 联通
60.161.14.77:8001	HTTP	2891,4828,4828	云南省红河州 电信
64.34.14.28:7808	HTTP	484,5640,5640	美国 Peer1网络公司
64.34.14.28:8089	HTTP	515,5203,5922	美国 Peer1网络公司
101.4.60.101:80	HTTP	94,5875,5875	北京市 北京奇虎科技有限公司教育网
109.175.8.49:8080	HTTP	500,5922,5954	波斯尼亚和黑塞哥维那
110.77.136.102:3128	HTTP	485,5766,5766	泰国
111.161.64.148:80	HTTP	218,5203,5203	天津市 联通
112.125.20.34:3128	HTTP	47,5516,5516	北京市 北京万网志成科技有限公司
118.97.44.34:8080	HTTP	828,5531,5547	印度尼西亚
119.97.151.160:81	HTTP	47,5437,5437	湖北省武汉市 电信
119.97.151.161:29832	HTTP	31,5484,5500	湖北省武汉市 电信
119.97.151.184:18186	HTTP	31,5500,5500	湖北省武汉市 电信
120.198.230.22:80	HTTP	125,5062,5062	中国 移动
180.180.121.201:8080	HTTP	500,4281,6515	泰国
180.244.220.105:8080	HTTP	281,890,10344	印度尼西亚
180.246.210.12:8080	HTTP	391,5204,5235	印度尼西亚
180.250.43.86:8080	HTTP	453,5500,5515	印度尼西亚
183.207.229.137:80	HTTP	63,5235,5235	江苏省 移动
183.207.229.138:80	HTTP	63,5219,5219	江苏省 移动
190.111.122.70:3128	HTTP	469,5250,5250	委内瑞拉
200.21.57.26:8080	HTTP	531,5844,5860	哥伦比亚
200.54.92.187:80	HTTP	546,5375,5375	智利
211.86.62.34:8080	HTTP	78,5406,5406	山东省济南市 山东大学
211.141.85.18:80	HTTP	94,5422,5422	江西省南昌市 移动
211.144.76.58:9000	HTTP	47,5234,5234	上海市 有线通
218.201.21.179:80	HTTP	172,5203,5359	重庆市 移动
221.10.102.199:843	HTTP	250,5890,5890	四川省德阳市 联通
27.106.33.161:8080	HTTP	3453,4125,4141	印度
46.253.135.237:8080	HTTP	1531,5860,5860	伊拉克
61.163.236.158:9999	HTTP	3047,4282,4297	河南省商丘市 联通
77.89.242.154:8080	HTTP	3500,4156,4156	摩尔多瓦
111.1.36.163:80	HTTP	3109,4687,4687	浙江省杭州市 移动
115.124.65.90:9876	HTTP	1250,5312,5328	印度尼西亚 雅加达市
115.124.76.30:80	HTTP	3485,4672,4766	印度尼西亚 雅加达市
116.197.128.74:80	HTTP	3266,4531,4531	印度尼西亚
118.96.153.35:1080	SOCKS4	3391,4016,4610	印度尼西亚
119.186.160.86:8000	HTTP	3671,4062,4062	山东省东营市 联通
180.180.121.162:80	HTTP	3531,4140,4140	泰国
180.180.121.201:80	HTTP	3390,4031,4031	泰国
182.253.73.34:3128	HTTP	3062,4469,4469	印度尼西亚
183.129.244.4:3128	HTTP	3735,4657,4657	浙江省杭州市 电信
188.168.82.131:3128	HTTP	3704,4719,4719	俄罗斯
189.89.170.182:8080	HTTP	3547,4531,4531	巴西
189.111.249.96:3128	HTTP	3609,4187,4187	巴西
189.124.17.134:3128	HTTP	3484,4578,4578	巴西
190.121.163.94:80	HTTP	3438,4563,4579	巴拉圭
190.184.144.62:8080	HTTP	3578,4953,4953	哥伦比亚
190.248.94.78:8080	HTTP	3313,4219,4235	哥伦比亚
193.25.120.235:8080	HTTP	3406,4422,4438	乌克兰
198.27.97.214:3127	HTTP	3578,4234,4234	加拿大 魁北克省蒙特利尔Ovh系统公司
200.54.92.187:68664	HTTP	3297,4235,4235	智利
200.93.193.54:3128	HTTP	3484,4547,4547	厄瓜多尔
200.150.65.171:3129	HTTP	3579,4875,4875	巴西 圣保罗
201.217.248.188:3128	HTTP	3343,4593,4609	智利
201.221.131.62:8080	HTTP	3390,4859,4875	哥伦比亚
202.197.68.201:808	HTTP	3188,4328,4656	湖南省长沙市 中南大学
203.172.203.70:80	HTTP	3468,4187,4218	泰国
212.175.88.15:8080	HTTP	3344,4109,4109	土耳其
217.169.210.233:6666	HTTP	3406,4203,4218	塞尔维亚
220.162.237.125:81	HTTP	3046,4515,4515	福建省福州市 电信
223.164.250.118:8080	HTTP	781,5625,6547	印度尼西亚
27.46.21.60:9999	HTTP	93,6015,6015	广东省深圳市 联通
41.223.231.60:8080	HTTP	594,6688,6688	坦桑尼亚
61.19.42.244:80	HTTP	3485,4281,5719	泰国
85.185.45.206:80	HTTP	672,6828,6828	伊朗
112.65.227.233:80	HTTP	47,6000,6000	上海市 常州云端网络科技有限公司联通CDN节点
112.90.146.76:3128	HTTP	688,6063,6063	广东省珠海市 联通
112.124.46.186:80	HTTP	422,6125,6125	北京市 北京万网志成科技有限公司
113.107.43.75:818	HTTP	63,6875,6875	广东省潮州市 电信
113.164.1.40:3128	HTTP	187,6203,6203	越南
115.236.185.230:8088	HTTP	47,6562,6562	浙江省杭州市 电信
119.97.151.160:18186	HTTP	47,6218,6218	湖北省武汉市 电信
119.97.151.161:80	HTTP	32,6219,6219	湖北省武汉市 电信
119.97.151.161:13669	HTTP	46,6187,6187	湖北省武汉市 电信
119.97.151.161:18186	HTTP	32,6125,6125	湖北省武汉市 电信
122.96.59.99:82	HTTP	500,6281,6281	江苏省南京市 联通
122.226.122.201:8080	HTTP	62,6828,6828	浙江省金华市 电信
122.228.177.155:8080	HTTP	63,6860,6860	浙江省温州市 电信
180.169.125.49:8888	SOCKS4	31,4656,8719	上海市 电信
180.241.252.50:8080	HTTP	516,6125,6125	印度尼西亚
180.250.221.210:80	HTTP	375,5547,7109	印度尼西亚
181.143.10.2:3128	HTTP	4000,4656,4656	哥伦比亚
186.88.137.4:8080	HTTP	547,6000,6031	委内瑞拉
187.120.100.70:8080	HTTP	547,6328,6344	巴西
190.142.172.20:8080	HTTP	2015,5812,5859	委内瑞拉
200.195.141.178:8080	HTTP	3438,4672,5469	巴西 圣保罗
201.210.80.40:8080	HTTP	516,6000,6485	委内瑞拉
201.221.131.203:8080	HTTP	422,6531,6531	哥伦比亚
202.116.1.148:8128	HTTP	172,6031,6031	广东省广州市 暨南大学
210.14.79.178:3128	HTTP	4281,4641,4656	上海市 广电网
210.51.23.91:1080	SOCKS4	4172,4531,4890	上海市 漕河泾联通IDC机房
218.241.238.141:1080	SOCKS4	4000,4390,4781	北京市 电信通
222.74.220.228:80	HTTP	78,6547,6547	内蒙古呼和浩特市 电信
41.178.156.41:8080	HTTP	3953,5640,5687	埃及
71.15.31.70:8090	HTTP	3719,5672,5672	美国 密苏里州圣路易斯市
78.187.56.215:8080	HTTP	3516,5735,5766	土耳其
91.203.140.46:3128	HTTP	3968,5047,5047	乌克兰
112.124.28.212:8082	HTTP	1593,6109,6109	北京市 北京万网志成科技有限公司
119.82.240.185:1080	SOCKS4	4016,4531,5078	印度尼西亚
121.197.2.18:3128	HTTP	1078,6187,6187	浙江省杭州市 阿里巴巴网络有限公司
122.96.59.99:81	HTTP	3656,5562,5562	江苏省南京市 联通
163.23.70.129:3128	HTTP	3328,5625,5640	台湾省 中兴大学
177.67.146.7:8080	HTTP	3531,5031,5047	巴西
179.214.195.101:8080	HTTP	750,3219,10813	巴西
183.207.228.14:80	HTTP	3297,5297,5297	江苏省 移动
186.237.16.198:80	HTTP	1016,6484,6672	巴西
189.16.9.132:80	HTTP	3344,5657,5657	巴西
195.13.181.196:80	HTTP	3438,5625,5625	拉脱维亚
201.65.114.210:3128	HTTP	3547,5953,5953	巴西
202.51.117.22:8888	HTTP	922,6782,7250	印度尼西亚
202.101.244.118:8080	HTTP	3203,5156,5156	东华理工大学 北校区机房
202.169.236.200:1080	SOCKS4	4046,4828,5578	印度尼西亚
208.167.238.122:8080	HTTP	3407,5954,5954	美国
218.29.90.30:9999	HTTP	3250,5859,5859	河南省郑州市 联通
218.108.232.93:82	HTTP	3296,5562,5562	浙江省杭州市 华数宽带
220.173.59.36:8080	HTTP	47,3766,10453	广西南宁市 (崇左/凭祥)电信
221.7.11.24:80	HTTP	3516,5172,5172	新疆乌鲁木齐市 联通
221.194.43.10:8081	HTTP	3172,5891,5891	河北省保定市 联通
223.4.168.234:3128	HTTP	1485,6141,6141	浙江省杭州市 阿里巴巴网络有限公司
223.164.250.118:80	HTTP	3531,5109,5937	印度尼西亚
14.49.42.34:80	HTTP	203,7250,7250	韩国
27.131.190.66:8080	HTTP	4141,5657,5657	泰国
41.78.145.9:8080	HTTP	594,7328,7328	加纳
46.181.135.215:3128	HTTP	547,7938,7938	俄罗斯
58.215.52.155:8080	HTTP	47,7328,7328	江苏省无锡市 电信
79.134.211.141:3128	HTTP	2782,6235,6235	爱沙尼亚
80.228.68.8:3128	HTTP	531,7891,7891	德国
84.241.44.56:8080	HTTP	609,7094,7125	伊朗
91.93.7.69:8080	HTTP	3563,4406,7172	土耳其
114.112.63.117:3128	HTTP	4734,5844,5844	北京市 电信
115.29.13.153:3128	HTTP	4704,5938,5938	北京市 万网IDC机房
120.197.85.173:13243	HTTP	125,7140,7140	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
125.39.68.180:80	HTTP	156,7078,7453	北京市 上海网宿科技股份有限公司鹏博士电信传媒集团旗下电信通CDN节点
163.125.98.243:9999	HTTP	188,4453,10938	广东省深圳市 联通
177.129.214.45:8080	HTTP	4297,5187,5187	巴西
178.157.41.10:1080	SOCKS4	4360,5094,5813	伊朗
178.217.14.33:9090	HTTP	969,7078,7516	塞尔维亚
180.211.134.34:8080	HTTP	3875,5687,6750	孟加拉
182.140.235.3:3128	HTTP	16,7860,7860	四川省 电信
187.76.192.130:8080	HTTP	672,6844,8438	巴西
201.208.165.194:8088	HTTP	844,6860,8641	委内瑞拉
202.51.98.72:8080	HTTP	297,4078,10812	印度尼西亚
202.162.203.104:8080	HTTP	4609,5343,5343	印度尼西亚
202.187.160.140:3128	HTTP	4657,5016,5016	马来西亚
203.119.8.69:80	HTTP	359,7469,7469	越南
207.5.112.114:8080	HTTP	4359,5281,5281	美国
218.56.161.14:8118	HTTP	219,6813,8344	山东省莱芜市 联通
218.108.168.68:80	HTTP	4562,5984,5984	浙江省杭州市 华数宽带
219.159.198.81:9999	HTTP	4609,5234,5234	广西北海市 电信
222.83.14.144:3128	HTTP	78,7031,7031	新疆乌鲁木齐市 电信
41.78.26.161:8080	HTTP	3547,6219,6235	肯尼亚
42.121.117.153:8080	HTTP	1593,7140,7156	上海市 阿里巴巴软件(上海)有限公司
59.52.95.118:80	HTTP	3172,6312,6312	江西省南昌市 电信ADSL
61.55.141.10:81	HTTP	3218,6828,6828	河北省邢台市 联通
67.45.172.27:87	HTTP	2609,6828,7296	美国
87.226.68.130:2020	HTTP	3437,6859,6859	拉脱维亚
110.76.38.246:80	HTTP	3593,6375,6375	浙江省杭州市 阿里云计算有限公司
115.85.64.122:8080	HTTP	391,7891,8829	印度尼西亚
115.248.36.156:8080	HTTP	3610,6344,6344	印度
120.197.85.182:34032	HTTP	3141,6906,6906	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
151.237.213.6:80	HTTP	3422,6297,6375	西班牙
177.69.234.4:8080	HTTP	1000,7422,7422	巴西
178.254.155.118:8080	HTTP	3156,6297,6297	塞尔维亚
179.210.28.77:3128	HTTP	1828,7313,7313	巴西
197.255.60.78:8080	HTTP	516,7891,8422	尼日利亚
202.148.8.82:8080	HTTP	1937,7969,7969	印度尼西亚
203.212.223.240:3128	HTTP	1250,7172,7172	印度 Hathway网络用户
213.160.143.150:3128	HTTP	3563,6641,6657	乌克兰
218.108.232.93:80	HTTP	3234,6687,6687	浙江省杭州市 华数宽带
1.179.139.148:8080	HTTP	4079,6907,6907	泰国
41.73.240.94:8080	HTTP	656,8250,8516	尼日利亚
91.188.39.232:8888	HTTP	4953,6406,6406	拉脱维亚
114.80.120.53:8080	HTTP	47,8860,8860	上海市 电信
117.3.68.159:8080	HTTP	547,7453,9125	越南
118.97.20.19:8080	HTTP	4141,6485,6500	印度尼西亚
118.97.95.174:8080	HTTP	234,8406,8781	印度尼西亚
119.97.151.167:13374	HTTP	31,8984,8984	湖北省武汉市 电信
119.97.151.167:16107	HTTP	47,8969,8969	湖北省武汉市 电信
119.97.151.180:33942	HTTP	47,8969,8969	湖北省武汉市 电信
123.30.75.115:3128	HTTP	484,8687,8765	越南 越南邮电集团公司
123.108.98.15:8080	HTTP	2032,7032,7032	印度尼西亚
197.251.192.150:8080	HTTP	2265,7484,7500	加纳
200.171.145.79:3128	HTTP	4875,6062,6062	巴西 圣保罗
201.238.193.36:80	HTTP	343,8812,8812	智利
221.226.110.198:80	HTTP	47,8766,8766	江苏省南京市 电信
222.92.141.250:80	HTTP	63,8453,8453	江苏省苏州市 电信
61.143.61.92:52013	HTTP	3000,7687,7687	广东省珠海市 电信
115.124.78.82:8080	HTTP	4391,6922,7844	印度尼西亚 雅加达市
120.84.237.51:8080	HTTP	1047,8454,8797	广东省东莞市 联通
123.30.75.115:443	HTTP	485,8875,9563	越南 越南邮电集团公司
177.75.175.25:8080	HTTP	4360,6829,7500	巴西
187.61.117.11:8080	HTTP	5547,6547,6563	巴西
187.111.202.135:8080	HTTP	734,8828,9453	巴西
190.85.185.171:3128	HTTP	5782,6907,6907	哥伦比亚
190.122.185.221:8080	HTTP	5891,6329,6344	危地马拉
190.122.186.207:8080	HTTP	5969,6500,6500	危地马拉
196.41.38.18:8080	HTTP	657,8063,9016	坦桑尼亚
197.211.32.170:3128	HTTP	5579,6563,6563	尼日利亚
200.178.116.82:3128	HTTP	3734,7562,7562	巴西 圣保罗
202.29.214.83:3128	HTTP	5453,6453,6453	泰国 Inter-university network
204.84.216.200:8080	HTTP	1172,8031,8031	美国 北卡罗来纳州三角研究园北卡罗来纳州科研和教育网
217.12.113.67:443	HTTP	1781,8047,8047	摩尔多瓦
217.219.93.77:8080	HTTP	3531,7391,7391	伊朗
218.108.242.124:8080	HTTP	3343,7671,7671	浙江省杭州市 华数宽带
222.74.98.234:8080	HTTP	3297,7531,7531	内蒙古呼伦贝尔市 电信
41.160.59.12:8080	HTTP	4078,6125,8547	南非
46.254.217.182:8080	HTTP	2750,8563,8563	俄罗斯
61.219.241.170:80	HTTP	375,9954,9954	台湾省台北市 中华电信
68.67.12.180:3128	HTTP	3016,7907,8782	美国
71.61.84.216:8080	HTTP	390,9593,9593	美国 新泽西州伯灵顿县月桂山乡Comcast有线通信控股股份有限公司
118.96.31.91:3128	HTTP	1079,5454,12219	印度尼西亚
119.97.151.133:80	HTTP	47,9016,9016	湖北省武汉市 电信
119.97.151.149:33919	HTTP	31,9656,9656	湖北省武汉市 电信
119.97.151.157:33948	HTTP	47,9031,9031	湖北省武汉市 电信
119.97.151.166:16515	HTTP	47,9016,9016	湖北省武汉市 电信
119.97.151.167:10000	HTTP	63,9016,9016	湖北省武汉市 电信
119.97.151.167:13789	HTTP	47,9000,9000	湖北省武汉市 电信
119.97.151.167:16158	HTTP	47,9109,9109	湖北省武汉市 电信
119.97.151.167:18186	HTTP	47,9109,9109	湖北省武汉市 电信
119.97.151.167:18204	HTTP	47,9094,9094	湖北省武汉市 电信
119.97.151.167:18888	HTTP	47,9094,9094	湖北省武汉市 电信
119.97.151.167:33942	HTTP	47,9078,9078	湖北省武汉市 电信
119.97.151.167:34484	HTTP	62,9094,9094	湖北省武汉市 电信
119.97.151.180:80	HTTP	62,9078,9078	湖北省武汉市 电信
120.197.85.173:33942	HTTP	125,9906,9906	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.182:34034	HTTP	125,9969,9969	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
123.30.75.115:80	HTTP	484,9594,9922	越南 越南邮电集团公司
183.238.133.43:80	HTTP	2968,8859,8859	广东省东莞市 移动
190.122.185.201:8080	HTTP	6219,6860,6860	危地马拉
190.122.186.222:8080	HTTP	6344,6813,6813	危地马拉
190.248.131.254:8080	HTTP	6172,6907,6922	哥伦比亚
195.34.100.5:80	HTTP	547,9219,9219	保加利亚
202.29.230.243:8080	HTTP	593,9921,9921	泰国 Inter-university network
202.123.224.130:3128	HTTP	204,9204,9204	印度尼西亚
217.169.215.175:6666	HTTP	2282,8344,8360	塞尔维亚
221.130.162.242:8000	HTTP	78,9203,9203	安徽省合肥市 移动
221.130.162.242:8090	HTTP	78,9203,9203	安徽省合肥市 移动
221.130.162.242:8888	HTTP	78,9187,9187	安徽省合肥市 移动
221.130.162.242:9000	HTTP	78,9187,9187	安徽省合肥市 移动
222.83.14.145:3128	HTTP	78,9797,9797	新疆乌鲁木齐市 电信
223.197.55.81:8080	HTTP	156,9453,9453	香港 电讯盈科有限公司
223.197.55.82:8080	HTTP	141,9453,9453	香港 电讯盈科有限公司
14.139.210.244:8080	HTTP	3500,8187,8187	印度 国家教育网
41.220.28.54:3129	HTTP	4172,7453,8297	津巴布韦
46.13.10.218:3128	HTTP	3469,8047,8110	捷克
111.13.46.99:3128	HTTP	5688,7672,7672	北京市 移动
111.93.30.66:3128	HTTP	5829,7063,7063	印度
111.119.192.34:8080	HTTP	5891,7063,7063	印度
146.255.102.221:8080	HTTP	3547,8500,8500	西班牙
177.75.162.253:8080	HTTP	4329,6813,9719	巴西
180.168.208.15:1981	HTTP	3969,8813,8813	上海市 电信
200.116.82.13:80	HTTP	5031,7016,7078	哥伦比亚
200.196.51.130:8080	HTTP	3672,8094,8094	巴西 圣保罗
201.48.198.18:3128	HTTP	3844,8688,8688	巴西 GVT通信公司
37.59.81.65:443	HTTP	594,10563,10563	法国
59.52.95.118:3128	HTTP	141,10297,10297	江西省南昌市 电信ADSL
61.139.5.229:9000	HTTP	2891,9344,9344	四川省成都市 电信
88.147.166.25:8080	HTTP	375,10766,10797	俄罗斯
118.186.69.62:80	HTTP	31,10921,10921	北京市 网联光通
177.21.227.129:8080	HTTP	4281,8187,8203	巴西
183.232.25.41:80	HTTP	141,10641,10641	广东省广州市 移动
190.122.186.201:8080	HTTP	6875,7562,7562	危地马拉
190.246.128.248:8080	HTTP	3484,7390,10640	阿根廷
200.41.168.3:3128	HTTP	3735,8735,9079	阿根廷
200.152.102.161:8080	HTTP	6625,7281,7281	巴西 圣保罗
201.221.131.70:8080	HTTP	407,10375,10375	哥伦比亚
202.162.196.148:8080	HTTP	4203,8718,8718	印度尼西亚
211.110.9.171:80	HTTP	203,10672,10672	韩国
218.65.149.23:8080	HTTP	62,10094,10094	广西柳州市 电信
218.108.242.124:80	HTTP	2485,9797,9797	浙江省杭州市 华数宽带
221.7.11.24:83	HTTP	6468,7484,7484	新疆乌鲁木齐市 联通
27.17.33.122:8001	HTTP	3047,9985,9985	湖北省武汉市 电信
190.38.180.36:8080	HTTP	578,10500,11828	委内瑞拉
194.255.66.56:8080	HTTP	5906,8672,8688	丹麦
195.138.77.24:80	HTTP	3438,9922,9938	乌克兰
197.210.255.150:8080	HTTP	4140,8969,9750	尼日利亚
200.41.168.2:3128	HTTP	5500,8079,8094	阿根廷
14.18.17.166:80	HTTP	110,11422,11422	广东省广州市 电信
41.73.240.95:8080	HTTP	6812,8109,8390	尼日利亚
58.215.52.157:8080	HTTP	47,11390,11390	江苏省无锡市 电信
61.190.131.137:8080	HTTP	46,11546,11546	安徽省马鞍山市 电信ADSL
101.255.93.38:9876	HTTP	500,11532,11547	印度尼西亚
111.67.75.42:10000	HTTP	359,11359,11359	印度尼西亚
116.213.49.82:8080	HTTP	3281,9828,10531	印度尼西亚
